Date,SSIF Portfolio,SSIF Benchmark,Excess Return
2020-11-04 0:00,58.58196126,31.15985362,27.42210764
2020-11-05 0:00,60.29088351,33.02907954,27.26180396
2020-11-06 0:00,59.97764518,32.94494028,27.0327049
2020-11-09 0:00,58.59909575,34.12779902,24.47129673
2020-11-10 0:00,58.84461098,34.74331843,24.10129256
2020-11-11 0:00,61.45315788,36.18612023,25.26703766
2020-11-12 0:00,61.48233716,35.14511377,26.33722339
2020-11-13 0:00,62.96836216,36.93207407,26.0362881
2020-11-16 0:00,63.70621965,37.95976111,25.74645854
2020-11-17 0:00,63.05304996,37.88144554,25.17160442
2020-11-18 0:00,62.59506025,36.50852469,26.08653557
2020-11-19 0:00,62.86112624,37.0500468,25.81107944
2020-11-20 0:00,62.74570506,36.64651011,26.09919496
2020-11-23 0:00,63.6771735,37.5300893,26.14708421
2020-11-24 0:00,64.51106357,39.11899331,25.39207026
2020-11-25 0:00,65.18949635,38.89793276,26.29156359
2020-11-26 0:00,65.47783047,39.08172824,26.39610224
2020-11-27 0:00,65.68262755,39.140492,26.54213555
2020-11-30 0:00,64.44498675,38.03071951,26.41426724
2020-12-01 0:00,65.68281222,39.39715738,26.28565484
2020-12-02 0:00,65.18107093,39.59658998,25.58448095
2020-12-03 0:00,64.50499919,39.19418622,25.31081297
2020-12-04 0:00,63.90931066,39.84741826,24.0618924
2020-12-07 0:00,64.50948409,39.89372946,24.61575463
2020-12-08 0:00,64.9413554,40.21344148,24.72791392
2020-12-09 0:00,63.48945389,39.34733778,24.14211611
2020-12-10 0:00,63.05115602,38.72360076,24.32755527
2020-12-11 0:00,63.71562881,38.899803,24.81582581
2020-12-14 0:00,63.74726812,38.07612022,25.6711479
2020-12-15 0:00,66.17272021,39.30844545,26.86427476
2020-12-16 0:00,66.56718808,39.82105462,26.74613346
2020-12-17 0:00,66.75564069,40.29380326,26.46183743
2020-12-18 0:00,67.20418286,40.05177446,27.1524084
2020-12-21 0:00,67.82903678,40.25579611,27.57324068
2020-12-22 0:00,69.72752965,40.64647718,29.08105247
2020-12-23 0:00,69.00656055,40.37272453,28.63383602
2020-12-24 0:00,69.46289134,40.66904273,28.79384861
2020-12-25 0:00,69.68453873,40.81853918,28.86599955
2020-12-28 0:00,70.10515998,41.60975208,28.4954079
2020-12-29 0:00,69.31779753,40.75368837,28.56410915
2020-12-30 0:00,69.8829114,40.62706059,29.25585081
2020-12-31 0:00,69.70988199,40.7599671,28.94991489
2021-01-01 0:00,69.58700963,40.6773751,28.90963453
2021-01-04 0:00,68.78254392,39.7174076,29.06513632
2021-01-05 0:00,70.97318117,40.77465945,30.19852172
2021-01-06 0:00,70.95158009,41.41516975,29.53641033
2021-01-07 0:00,74.07331864,43.56548769,30.50783095
2021-01-08 0:00,75.33087312,43.91646571,31.41440741
2021-01-11 0:00,76.03415619,43.80081708,32.23333911
2021-01-12 0:00,76.9326831,43.69892933,33.23375377
2021-01-13 0:00,76.01461467,43.43305587,32.58155881
2021-01-14 0:00,75.2205606,42.687143,32.5334176
2021-01-15 0:00,76.60601649,42.65664754,33.94936895
2021-01-18 0:00,76.75817152,42.7747952,33.98337633
2021-01-19 0:00,78.25004266,43.38123679,34.86880588
2021-01-20 0:00,78.47164065,44.03894968,34.43269097
2021-01-21 0:00,79.4694733,43.74353223,35.72594108
2021-01-22 0:00,80.88915248,43.97733723,36.91181526
2021-01-25 0:00,83.08854878,44.74138708,38.3471617
2021-01-26 0:00,80.52602191,43.94870247,36.57731945
2021-01-27 0:00,77.08743095,41.01052537,36.07690557
2021-01-28 0:00,78.76693444,42.82690879,35.94002566
2021-01-29 0:00,74.92051213,39.94001049,34.98050165
2021-02-01 0:00,78.75434074,42.84169015,35.91265058
2021-02-02 0:00,80.73572795,44.62178662,36.11394133
2021-02-03 0:00,80.10265155,44.50878312,35.59386844
2021-02-04 0:00,82.35672147,46.26861274,36.08810873
2021-02-05 0:00,81.70535831,46.43613176,35.26922655
2021-02-08 0:00,83.1292033,47.53417053,35.59503277
2021-02-09 0:00,82.45365949,47.43164324,35.02201626
2021-02-10 0:00,81.39341242,47.26888743,34.124525
2021-02-11 0:00,81.38362364,47.26009043,34.12353322
2021-02-12 0:00,82.0284424,48.11389888,33.91454352
2021-02-15 0:00,81.25832688,47.64037034,33.61795654
2021-02-16 0:00,80.85599874,47.98073636,32.87526238
2021-02-17 0:00,81.24800934,47.96529207,33.28271727
2021-02-18 0:00,80.32022056,47.20036954,33.11985102
2021-02-19 0:00,78.82204566,46.52475609,32.29728958
2021-02-22 0:00,75.89421692,45.94715421,29.94706271
2021-02-23 0:00,74.8496847,45.6999608,29.1497239
2021-02-24 0:00,74.33559878,46.95074445,27.38485433
2021-02-25 0:00,69.70422287,43.54494635,26.15927651
2021-02-26 0:00,71.18190714,43.72550097,27.45640617
2021-03-01 0:00,75.10474061,46.59543374,28.50930687
2021-03-02 0:00,73.76602801,45.94095148,27.82507653
2021-03-03 0:00,72.13249496,44.4632004,27.66929456
2021-03-04 0:00,69.04367958,42.55571125,26.48796833
2021-03-05 0:00,71.95330405,45.62095907,26.33234498
2021-03-08 0:00,69.71455027,45.17612639,24.53842388
2021-03-09 0:00,73.08717393,46.81220752,26.2749664
2021-03-10 0:00,72.95072009,47.61155347,25.33916661
2021-03-11 0:00,75.22610218,48.49180051,26.73430167
2021-03-12 0:00,73.64223371,48.08481305,25.55742066
2021-03-15 0:00,74.59049255,48.9611979,25.62929465
2021-03-16 0:00,74.22836017,48.29027788,25.93808228
2021-03-17 0:00,74.20466558,49.06387512,25.14079045
2021-03-18 0:00,72.10481264,46.95154797,25.15326467
2021-03-19 0:00,74.29048401,47.51804781,26.7724362
2021-03-22 0:00,75.06984129,48.2365412,26.83330009
2021-03-23 0:00,74.29982835,47.24551977,27.05430858
2021-03-24 0:00,72.76884507,46.64626523,26.12257985
2021-03-25 0:00,75.20464698,47.67602466,27.52862232
2021-03-26 0:00,78.17009503,49.29704252,28.87305252
2021-03-29 0:00,78.25162166,49.39350474,28.85811692
2021-03-30 0:00,78.3383167,49.23680669,29.10151
2021-03-31 0:00,78.54371428,49.08168836,29.46202592
2021-04-01 0:00,80.57499363,51.09484895,29.48014468
2021-04-02 0:00,80.51400642,51.05579238,29.45821404
2021-04-05 0:00,81.62280564,52.21695544,29.4058502
2021-04-06 0:00,82.09036085,52.56281372,29.52754713
2021-04-07 0:00,81.7082578,53.26752413,28.44073367
2021-04-08 0:00,83.08973987,53.86457382,29.22516605
2021-04-09 0:00,83.50083905,54.35522274,29.14561631
2021-04-12 0:00,82.90461981,54.30990828,28.59471153
2021-04-13 0:00,83.77837784,54.59909195,29.17928589
2021-04-14 0:00,82.96273436,54.00010136,28.96263301
2021-04-15 0:00,83.62470151,55.48739457,28.13730694
2021-04-16 0:00,83.847762,55.6476626,28.2000994
2021-04-19 0:00,82.8190916,54.80596167,28.01312993
2021-04-20 0:00,82.04345735,54.00292988,28.04052747
2021-04-21 0:00,82.34729212,54.69707014,27.65022198
2021-04-22 0:00,81.28752298,53.60124703,27.68627595
2021-04-23 0:00,83.10143299,54.89599228,28.20544072
2021-04-26 0:00,81.47311134,54.37379937,27.09931196
2021-04-27 0:00,82.01641126,54.4790632,27.53734806
2021-04-28 0:00,81.4672047,54.648743,26.8184617
2021-04-29 0:00,81.17870944,54.41588822,26.76282122
2021-04-30 0:00,79.88657647,53.34461121,26.54196525
2021-05-03 0:00,80.88697785,53.67765507,27.20932278
2021-05-04 0:00,79.6178072,53.3324046,26.2854026
2021-05-05 0:00,78.34436829,53.23721208,25.10715621
2021-05-06 0:00,79.23790618,53.4581647,25.77974148
2021-05-07 0:00,80.43029579,54.43610328,25.99419251
2021-05-10 0:00,77.73802607,52.57218868,25.16583739
2021-05-11 0:00,76.95568209,51.50855204,25.44713005
2021-05-12 0:00,73.51352422,48.95605875,24.55746546
2021-05-13 0:00,76.38145135,50.54051139,25.84093996
2021-05-14 0:00,78.40957939,52.37438961,26.03518979
2021-05-17 0:00,77.64623953,52.2521017,25.39413784
2021-05-18 0:00,76.47393963,51.30699726,25.16694237
2021-05-19 0:00,77.3823132,51.33505926,26.04725395
2021-05-20 0:00,77.81180733,52.31308259,25.49872474
2021-05-21 0:00,77.29036858,52.06111528,25.22925331
2021-05-24 0:00,78.31597992,53.22462057,25.09135935
2021-05-25 0:00,77.67553664,53.11416401,24.56137263
2021-05-26 0:00,78.93119177,54.16039822,24.77079355
2021-05-27 0:00,78.43202158,54.0647119,24.36730968
2021-05-28 0:00,79.17620926,54.39967512,24.77653414
2021-05-31 0:00,79.31033224,54.10124415,25.20908809
2021-06-01 0:00,78.87960957,54.22155711,24.65805246
2021-06-02 0:00,79.28980589,54.72577473,24.56403116
2021-06-03 0:00,78.9513659,54.6868037,24.2645622
2021-06-04 0:00,79.54623743,55.65538225,23.89085518
2021-06-07 0:00,78.95922691,55.51044902,23.44877789
2021-06-08 0:00,78.61224201,55.6573534,22.9548886
2021-06-09 0:00,78.40803078,55.358951,23.04907978
2021-06-10 0:00,79.0961722,56.06254341,23.03362879
2021-06-11 0:00,80.21806301,56.86557099,23.35249202
2021-06-14 0:00,80.99594684,57.0665957,23.92935114
2021-06-15 0:00,81.31608029,57.45380705,23.86227324
2021-06-16 0:00,80.08008858,56.88580931,23.19427926
2021-06-17 0:00,82.05969968,57.82893494,24.23076474
2021-06-18 0:00,81.14188481,57.11476952,24.02711529
2021-06-21 0:00,82.02719211,58.41748509,23.60970702
2021-06-22 0:00,82.93589301,59.12100295,23.81489007
2021-06-23 0:00,81.73773566,58.06675995,23.67097571
2021-06-24 0:00,82.88672949,59.26324255,23.62348694
2021-06-25 0:00,82.76615397,59.20560351,23.56055045
2021-06-28 0:00,83.3915662,59.67548586,23.71608034
2021-06-29 0:00,84.50650992,60.27094614,24.23556377
2021-06-30 0:00,84.75937703,60.39099134,24.36838569
2021-07-01 0:00,85.23072827,60.9508171,24.27991117
2021-07-02 0:00,85.85067757,61.75634075,24.09433682
2021-07-05 0:00,85.61708606,61.79686271,23.82022335
2021-07-06 0:00,86.83115876,62.71976508,24.11139368
2021-07-07 0:00,87.63396517,63.27547814,24.35848702
2021-07-08 0:00,86.35996167,62.1195497,24.24041198
2021-07-09 0:00,87.45983688,63.26722654,24.19261034
2021-07-12 0:00,87.40456142,63.36278482,24.0417766
2021-07-13 0:00,88.33255922,63.69889499,24.63366423
2021-07-14 0:00,88.9832473,63.20787887,25.77536844
2021-07-15 0:00,88.70865272,63.43297549,25.27567723
2021-07-16 0:00,87.77619189,62.48218166,25.29401024
2021-07-19 0:00,87.82663627,61.53930059,26.28733567
2021-07-20 0:00,89.67328814,63.47067365,26.20261449
2021-07-21 0:00,88.27388383,63.52083707,24.75304676
2021-07-22 0:00,88.25718062,63.570302,24.68687862
2021-07-23 0:00,89.42478705,65.11009988,24.31468717
2021-07-26 0:00,87.40258997,64.84693146,22.55565852
2021-07-27 0:00,87.43470036,64.62614578,22.80855458
2021-07-28 0:00,88.3857324,64.87647065,23.50926175
2021-07-29 0:00,87.6889014,64.45349071,23.23541069
2021-07-30 0:00,88.01168532,64.12732029,23.88436503
2021-08-02 0:00,87.81004817,64.00366049,23.80638769
2021-08-03 0:00,89.88350335,65.81326398,24.07023937
2021-08-04 0:00,88.61814033,64.91888404,23.69925629
2021-08-05 0:00,89.1108326,65.1883654,23.92246719
2021-08-06 0:00,90.29403263,66.5135491,23.78048353
2021-08-09 0:00,90.65077998,66.34192216,24.30885782
2021-08-10 0:00,90.00662043,66.12075921,23.88586123
2021-08-11 0:00,91.40051123,66.38402309,25.01648815
2021-08-12 0:00,92.35354308,66.80611561,25.54742747
2021-08-13 0:00,91.94817029,66.88244095,25.06572935
2021-08-16 0:00,93.03766512,67.67343846,25.36422666
2021-08-17 0:00,91.48082593,67.03362508,24.44720085
2021-08-18 0:00,90.22561508,65.69784964,24.52776544
2021-08-19 0:00,92.89418724,67.17854893,25.71563831
2021-08-20 0:00,95.26583074,68.91543699,26.35039375
2021-08-23 0:00,93.91914063,68.6887118,25.23042883
2021-08-24 0:00,92.36702878,68.18868953,24.17833925
2021-08-25 0:00,93.27057454,68.9218497,24.34872483
2021-08-26 0:00,92.93004561,68.18780205,24.74224356
2021-08-27 0:00,93.25161331,69.43985873,23.81175457
2021-08-30 0:00,93.28426358,69.43948239,23.84478119
2021-08-31 0:00,92.77129078,69.67469892,23.09659186
2021-09-01 0:00,93.05776354,69.80884647,23.24891707
2021-09-02 0:00,93.56433673,70.0454909,23.51884583
2021-09-03 0:00,93.20871749,69.63000002,23.57871747
2021-09-06 0:00,93.5785671,69.88554651,23.69302059
2021-09-07 0:00,94.27259998,70.31643317,23.95616681
2021-09-08 0:00,95.08781802,70.78138732,24.3064307
2021-09-09 0:00,93.19512012,69.50540995,23.68971018
2021-09-10 0:00,91.55970693,68.26653939,23.29316754
2021-09-13 0:00,92.65463699,68.85473767,23.79989932
2021-09-14 0:00,91.76372278,68.13668416,23.62703862
2021-09-15 0:00,91.88206942,69.21005711,22.67201231
2021-09-16 0:00,92.37327908,69.21753229,23.15574679
2021-09-17 0:00,91.5546992,68.40134943,23.15334977
2021-09-20 0:00,89.73682033,66.10950658,23.62731376
2021-09-21 0:00,89.94081323,66.43924755,23.50156568
2021-09-22 0:00,89.37077302,67.2369789,22.13379412
2021-09-23 0:00,88.46930921,67.75117752,20.71813169
2021-09-24 0:00,89.08959414,68.22671779,20.86287635
2021-09-27 0:00,88.13982888,67.61579052,20.52403836
2021-09-28 0:00,85.84679578,65.14417019,20.70262559
2021-09-29 0:00,86.9005229,65.68867838,21.21184453
2021-09-30 0:00,84.54718752,63.51356984,21.03361769
2021-10-01 0:00,85.28041766,65.01675115,20.26366651
2021-10-04 0:00,83.06120178,62.51623323,20.54496855
2021-10-05 0:00,84.55428781,63.99530087,20.55898695
2021-10-06 0:00,86.02084579,64.98434281,21.03650299
2021-10-07 0:00,85.84180121,65.83807266,20.00372855
2021-10-08 0:00,84.51220015,64.85785914,19.65434102
2021-10-11 0:00,84.20296703,64.18193752,20.02102951
2021-10-12 0:00,84.34577605,63.90572586,20.44005018
2021-10-13 0:00,85.13101203,64.69157863,20.4394334
2021-10-14 0:00,86.30065847,66.32531347,19.975345
2021-10-15 0:00,87.43310568,67.39925333,20.03385235
2021-10-18 0:00,88.04221913,67.9974717,20.04474743
2021-10-19 0:00,89.44014032,69.01555093,20.42458939
2021-10-20 0:00,89.67081976,69.37299042,20.29782934
2021-10-21 0:00,90.11299933,69.83491483,20.2780845
2021-10-22 0:00,91.22528599,69.96408864,21.26119735
2021-10-25 0:00,92.3689108,70.85994499,21.50896581
2021-10-26 0:00,92.65544435,70.84394937,21.81149497
2021-10-27 0:00,92.01649899,69.34210492,22.67439408
2021-10-28 0:00,93.98703504,71.05019525,22.93683979
2021-10-29 0:00,93.65215713,71.38030498,22.27185215
2021-11-01 0:00,93.40573175,71.82042942,21.58530233
2021-11-02 0:00,94.75520796,72.61249447,22.14271349
2021-11-03 0:00,95.85257862,73.57801168,22.27456694
2021-11-04 0:00,97.53527603,74.70000802,22.83526802
2021-11-05 0:00,97.67372107,75.25065369,22.42306738
2021-11-08 0:00,97.25189695,75.68358716,21.56830978
2021-11-09 0:00,98.35570888,75.55141663,22.80429225
2021-11-10 0:00,96.63843633,74.10200936,22.53642696
2021-11-11 0:00,98.41561122,75.76552782,22.6500834
2021-11-12 0:00,98.92238474,77.08543406,21.83695069
2021-11-15 0:00,98.21845799,76.38860465,21.82985333
2021-11-16 0:00,99.53323492,77.13319658,22.40003834
2021-11-17 0:00,100.3269131,77.14187894,23.18503417
2021-11-18 0:00,102.5336546,77.92068058,24.61297398
2021-11-19 0:00,103.3373174,77.5550507,25.78226667
2021-11-22 0:00,104.6388959,77.14229956,27.49659635
2021-11-23 0:00,105.0223751,77.7519706,27.27040445
2021-11-24 0:00,104.5490261,77.94268123,26.60634485
2021-11-25 0:00,104.3088938,77.90268943,26.40620436
2021-11-26 0:00,101.9859357,75.12892627,26.8570094
2021-11-29 0:00,104.2304709,76.7385264,27.49194453
2021-11-30 0:00,102.1186669,73.44806059,28.67060628
2021-12-01 0:00,100.4316862,70.88504792,29.54663829
2021-12-02 0:00,103.3416189,74.06170848,29.27991043
2021-12-03 0:00,102.6598694,72.42718954,30.23267991
2021-12-06 0:00,105.413206,74.42152557,30.99168039
2021-12-07 0:00,106.6853614,76.36306692,30.32229444
2021-12-08 0:00,106.6437555,76.55673727,30.08701824
2021-12-09 0:00,106.3235003,75.81858794,30.50491232
2021-12-10 0:00,108.584056,76.80402544,31.78003051
2021-12-13 0:00,108.0395177,76.21339548,31.82612221
2021-12-14 0:00,107.3970851,75.41055484,31.98653026
2021-12-15 0:00,111.8756161,78.27199779,33.6036183
2021-12-16 0:00,107.8077793,75.89811394,31.90966533
2021-12-17 0:00,107.6545691,75.20301954,32.45154956
2021-12-20 0:00,108.0744039,74.50684155,33.56756236
2021-12-21 0:00,110.054246,77.42054187,32.6337041
2021-12-22 0:00,110.7287087,78.34814836,32.38056031
2021-12-23 0:00,110.9513368,79.17642756,31.77490929
2021-12-24 0:00,110.6426294,79.16378078,31.47884861
2021-12-27 0:00,112.6129421,80.56412529,32.04881681
2021-12-28 0:00,113.3514477,80.67941723,32.67203043
2021-12-29 0:00,113.3976253,81.09510744,32.30251784
2021-12-30 0:00,113.0568352,80.55702594,32.49980925
2021-12-31 0:00,111.6759798,78.65103881,33.02494094
